,precision,recall,f1-score,support
stage,0.4567901234567901,0.74,0.564885496183206,50
steam locomotive,0.9387755102040817,0.92,0.9292929292929293,50
steel arch bridge,0.8627450980392157,0.88,0.8712871287128714,50
steel drum,0.9,0.9,0.9,50
stethoscope,0.6551724137931034,0.76,0.7037037037037037,50
stole,0.6511627906976745,0.56,0.6021505376344087,50
stone wall,0.84,0.84,0.8399999999999999,50
"stopwatch, stop watch",0.603448275862069,0.7,0.6481481481481481,50
stove,0.75,0.54,0.627906976744186,50
strainer,0.6037735849056604,0.64,0.6213592233009708,50
"streetcar, tram, tramcar, trolley, trolley car",0.9574468085106383,0.9,0.9278350515463918,50
stretcher,0.7142857142857143,0.7,0.7070707070707072,50
"studio couch, day bed",0.7636363636363637,0.84,0.8000000000000002,50
"stupa, tope",0.9038461538461539,0.94,0.9215686274509804,50
"submarine, pigboat, sub, U-boat",0.975,0.78,0.8666666666666667,50
"suit, suit of clothes",0.47058823529411764,0.64,0.5423728813559322,50
sundial,0.75,0.66,0.702127659574468,50
sunglass,0.42857142857142855,0.18,0.2535211267605634,50
"sunglasses, dark glasses, shades",0.46808510638297873,0.44,0.4536082474226804,50
"sunscreen, sunblock, sun blocker",0.5,0.5,0.5,50
suspension bridge,0.6938775510204082,0.68,0.686868686868687,50
"swab, swob, mop",0.6142857142857143,0.86,0.7166666666666668,50
sweatshirt,0.84375,0.54,0.6585365853658537,50
"swimming trunks, bathing trunks",0.6078431372549019,0.62,0.6138613861386139,50
swing,0.6551724137931034,0.76,0.7037037037037037,50
"switch, electric switch, electrical switch",0.7727272727272727,0.68,0.7234042553191491,50
syringe,0.673469387755102,0.66,0.6666666666666666,50
table lamp,0.6595744680851063,0.62,0.6391752577319586,50
"tank, army tank, armored combat vehicle, armoured combat vehicle",0.7,0.84,0.7636363636363636,50
tape player,0.30434782608695654,0.28,0.2916666666666667,50
teapot,0.6896551724137931,0.8,0.7407407407407408,50
"teddy, teddy bear",0.7884615384615384,0.82,0.803921568627451,50
"television, television system",0.532258064516129,0.66,0.5892857142857142,50
tennis ball,0.8043478260869565,0.74,0.7708333333333333,50
"thatch, thatched roof",0.9019607843137255,0.92,0.9108910891089109,50
"theater curtain, theatre curtain",0.7678571428571429,0.86,0.8113207547169812,50
thimble,0.7857142857142857,0.66,0.717391304347826,50
"thresher, thrasher, threshing machine",0.8611111111111112,0.62,0.7209302325581396,50
throne,0.72,0.72,0.72,50
tile roof,0.75,0.78,0.7647058823529411,50
toaster,0.8085106382978723,0.76,0.7835051546391754,50
"tobacco shop, tobacconist shop, tobacconist",0.6666666666666666,0.48,0.5581395348837209,50
toilet seat,0.7291666666666666,0.7,0.7142857142857142,50
torch,0.8260869565217391,0.76,0.7916666666666667,50
totem pole,0.9215686274509803,0.94,0.9306930693069307,50
"tow truck, tow car, wrecker",0.6666666666666666,0.64,0.6530612244897959,50
toyshop,0.7441860465116279,0.64,0.6881720430107526,50
tractor,0.7258064516129032,0.9,0.8035714285714286,50
"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.8,0.8,0.8000000000000002,50
tray,0.5306122448979592,0.52,0.5252525252525252,50
trench coat,0.7948717948717948,0.62,0.6966292134831461,50
"tricycle, trike, velocipede",0.7192982456140351,0.82,0.7663551401869159,50
trimaran,0.72,0.72,0.72,50
tripod,0.6862745098039216,0.7,0.693069306930693,50
triumphal arch,0.8518518518518519,0.92,0.8846153846153846,50
"trolleybus, trolley coach, trackless trolley",0.847457627118644,1.0,0.9174311926605504,50
trombone,0.6545454545454545,0.72,0.6857142857142857,50
"tub, vat",0.3953488372093023,0.34,0.3655913978494624,50
turnstile,0.8076923076923077,0.84,0.8235294117647058,50
typewriter keyboard,0.7307692307692307,0.76,0.7450980392156863,50
umbrella,0.6792452830188679,0.72,0.6990291262135921,50
"unicycle, monocycle",0.6716417910447762,0.9,0.7692307692307693,50
"upright, upright piano",0.6949152542372882,0.82,0.7522935779816514,50
"vacuum, vacuum cleaner",0.7307692307692307,0.76,0.7450980392156863,50
vase,0.717948717948718,0.56,0.6292134831460674,50
vault,0.6610169491525424,0.78,0.7155963302752293,50
velvet,0.55,0.22,0.3142857142857143,50
vending machine,0.8679245283018868,0.92,0.8932038834951457,50
vestment,0.6904761904761905,0.58,0.6304347826086957,50
viaduct,0.9047619047619048,0.76,0.8260869565217391,50
"violin, fiddle",0.6923076923076923,0.72,0.7058823529411765,50
volleyball,0.8888888888888888,0.96,0.923076923076923,50
waffle iron,0.8260869565217391,0.76,0.7916666666666667,50
wall clock,0.6226415094339622,0.66,0.6407766990291262,50
"wallet, billfold, notecase, pocketbook",0.5,0.64,0.5614035087719298,50
"wardrobe, closet, press",0.5,0.8,0.6153846153846154,50
"warplane, military plane",0.7450980392156863,0.76,0.7524752475247525,50
"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.6666666666666666,0.92,0.7731092436974789,50
"washer, automatic washer, washing machine",0.84,0.84,0.8399999999999999,50
water bottle,0.6222222222222222,0.56,0.5894736842105264,50
water jug,0.4,0.28,0.3294117647058824,50
water tower,0.96,0.96,0.96,50
whiskey jug,0.868421052631579,0.66,0.7500000000000001,50
whistle,0.7222222222222222,0.78,0.7500000000000001,50
wig,0.7592592592592593,0.82,0.7884615384615384,50
window screen,0.5964912280701754,0.68,0.6355140186915889,50
window shade,0.5535714285714286,0.62,0.5849056603773586,50
Windsor tie,0.9,0.36,0.5142857142857143,50
wine bottle,0.6304347826086957,0.58,0.6041666666666666,50
wing,0.723404255319149,0.68,0.7010309278350516,50
wok,0.6046511627906976,0.52,0.5591397849462365,50
wooden spoon,0.5737704918032787,0.7,0.6306306306306306,50
"wool, woolen, woollen",0.5384615384615384,0.42,0.4719101123595505,50
"worm fence, snake fence, snake-rail fence, Virginia fence",0.9069767441860465,0.78,0.8387096774193548,50
wreck,0.8431372549019608,0.86,0.8514851485148515,50
yawl,0.7872340425531915,0.74,0.7628865979381443,50
yurt,0.94,0.94,0.94,50
"web site, website, internet site, site",0.7142857142857143,1.0,0.8333333333333333,50
comic book,0.660377358490566,0.7,0.6796116504854369,50
"crossword puzzle, crossword",0.88,0.88,0.88,50
street sign,0.7959183673469388,0.78,0.7878787878787878,50
"traffic light, traffic signal, stoplight",0.6617647058823529,0.9,0.7627118644067796,50
"book jacket, dust cover, dust jacket, dust wrapper",0.75,0.72,0.7346938775510204,50
menu,0.7454545454545455,0.82,0.780952380952381,50
plate,0.43548387096774194,0.54,0.4821428571428571,50
guacamole,0.875,0.7,0.7777777777777777,50
consomme,0.725,0.58,0.6444444444444445,50
"hot pot, hotpot",0.5609756097560976,0.92,0.6969696969696971,50
trifle,0.8103448275862069,0.94,0.8703703703703703,50
"ice cream, icecream",0.6739130434782609,0.62,0.6458333333333334,50
"ice lolly, lolly, lollipop, popsicle",0.6774193548387096,0.84,0.75,50
French loaf,0.6808510638297872,0.64,0.6597938144329897,50
"bagel, beigel",0.7948717948717948,0.62,0.6966292134831461,50
pretzel,0.7843137254901961,0.8,0.792079207920792,50
cheeseburger,0.8518518518518519,0.92,0.8846153846153846,50
"hotdog, hot dog, red hot",0.6935483870967742,0.86,0.7678571428571428,50
mashed potato,0.7659574468085106,0.72,0.7422680412371133,50
head cabbage,0.9583333333333334,0.92,0.9387755102040817,50
broccoli,0.8653846153846154,0.9,0.8823529411764707,50
cauliflower,0.7758620689655172,0.9,0.8333333333333334,50
"zucchini, courgette",0.7647058823529411,0.78,0.7722772277227723,50
spaghetti squash,0.9285714285714286,0.78,0.8478260869565217,50
acorn squash,0.8461538461538461,0.88,0.8627450980392156,50
butternut squash,0.8695652173913043,0.8,0.8333333333333333,50
"cucumber, cuke",0.7058823529411765,0.72,0.712871287128713,50
"artichoke, globe artichoke",0.9361702127659575,0.88,0.9072164948453608,50
bell pepper,0.7894736842105263,0.9,0.8411214953271027,50
cardoon,0.9183673469387755,0.9,0.9090909090909091,50
mushroom,0.6774193548387096,0.42,0.5185185185185185,50
Granny Smith,0.9375,0.9,0.9183673469387755,50
strawberry,0.8372093023255814,0.72,0.7741935483870969,50
orange,0.7454545454545455,0.82,0.780952380952381,50
lemon,0.75,0.78,0.7647058823529411,50
fig,0.8333333333333334,0.9,0.8653846153846153,50
"pineapple, ananas",0.92,0.92,0.92,50
banana,0.9375,0.9,0.9183673469387755,50
"jackfruit, jak, jack",0.9795918367346939,0.96,0.9696969696969697,50
custard apple,0.9038461538461539,0.94,0.9215686274509804,50
pomegranate,0.9148936170212766,0.86,0.8865979381443299,50
hay,0.8979591836734694,0.88,0.888888888888889,50
carbonara,0.9166666666666666,0.88,0.8979591836734694,50
"chocolate sauce, chocolate syrup",0.6046511627906976,0.52,0.5591397849462365,50
dough,0.5882352941176471,0.4,0.4761904761904762,50
"meat loaf, meatloaf",0.6296296296296297,0.68,0.6538461538461539,50
"pizza, pizza pie",0.8478260869565217,0.78,0.8125,50
potpie,0.6666666666666666,0.6,0.631578947368421,50
burrito,0.7758620689655172,0.9,0.8333333333333334,50
red wine,0.6274509803921569,0.64,0.6336633663366336,50
espresso,0.6326530612244898,0.62,0.6262626262626263,50
cup,0.4230769230769231,0.44,0.4313725490196078,50
eggnog,0.7096774193548387,0.44,0.5432098765432098,50
alp,0.6739130434782609,0.62,0.6458333333333334,50
bubble,0.8113207547169812,0.86,0.8349514563106797,50
"cliff, drop, drop-off",0.66,0.66,0.66,50
coral reef,0.5384615384615384,0.7,0.608695652173913,50
geyser,0.94,0.94,0.94,50
"lakeside, lakeshore",0.5208333333333334,0.5,0.5102040816326531,50
"promontory, headland, head, foreland",0.6666666666666666,0.6,0.631578947368421,50
"sandbar, sand bar",0.68,0.68,0.68,50
"seashore, coast, seacoast, sea-coast",0.5428571428571428,0.38,0.44705882352941173,50
"valley, vale",0.7058823529411765,0.72,0.712871287128713,50
volcano,0.84,0.84,0.8399999999999999,50
"ballplayer, baseball player",0.8163265306122449,0.8,0.8080808080808082,50
"groom, bridegroom",0.7346938775510204,0.72,0.7272727272727272,50
scuba diver,0.8367346938775511,0.82,0.8282828282828283,50
rapeseed,0.9423076923076923,0.98,0.9607843137254902,50
daisy,0.9245283018867925,0.98,0.9514563106796116,50
"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",1.0,1.0,1.0,50
corn,0.40384615384615385,0.42,0.4117647058823529,50
acorn,0.9230769230769231,0.96,0.9411764705882353,50
"hip, rose hip, rosehip",0.8888888888888888,0.96,0.923076923076923,50
"buckeye, horse chestnut, conker",0.8909090909090909,0.98,0.9333333333333333,50
coral fungus,0.9056603773584906,0.96,0.9320388349514563,50
agaric,0.6666666666666666,0.84,0.743362831858407,50
gyromitra,0.8846153846153846,0.92,0.9019607843137256,50
"stinkhorn, carrion fungus",0.8653846153846154,0.9,0.8823529411764707,50
earthstar,0.9615384615384616,1.0,0.9803921568627451,50
"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.8775510204081632,0.86,0.8686868686868686,50
bolete,0.7446808510638298,0.7,0.7216494845360825,50
"ear, spike, capitulum",0.5306122448979592,0.52,0.5252525252525252,50
"toilet tissue, toilet paper, bathroom tissue",0.7333333333333333,0.44,0.5499999999999999,50
